gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,compared_condition,gene_wb
C50C3.5,125.45017368471294,-1.3202879835893924,0.40444737389019686,3.2238140687363085e-5,6.718542280327585e-4,A,C50C3.5
C01B10.11,328.2580540879368,1.3838111592656346,0.43030967593028036,3.224536966448345e-5,6.718542280327585e-4,A,C01B10.11
srd-12,23.478383888226737,-3.165787417446448,1.0000845681181592,3.265805645706163e-5,6.783297405137575e-4,A,C39H7.6
far-5,34.672068495227464,-2.662047433644379,0.846595940133838,3.322534119440553e-5,6.890376832746342e-4,A,F15B9.3
hlh-10,16.846072270662084,-3.6348560995469876,1.1854341034774916,3.4556439783430226e-5,7.144168311748292e-4,A,ZK682.4
F41H10.4,73.36748325623235,-2.0336983600784007,0.6669749986475096,3.5023719429981985e-5,7.218356044748919e-4,A,F41H10.4
cysl-1,53.05931686375575,1.4529315378126266,0.46120811904833336,3.497043386304468e-5,7.218356044748919e-4,A,C17G1.7
frm-4,222.4256548738893,-1.602638281345029,0.5206123708855388,3.584514418990017e-5,7.376232608104032e-4,A,C24A11.8
nspc-12,23.934478991855528,3.4095295232791556,1.0997843887384364,3.5950862077138346e-5,7.386570643441666e-4,A,F42F12.10
Y54G2A.57,15.510325675505449,-3.351581245664303,1.078963551342165,3.6241951758916214e-5,7.434905172853781e-4,A,Y54G2A.57
let-721,154.4372729616364,-1.5082810432475644,0.4848955875461564,3.645061129000226e-5,7.466206749462924e-4,A,C05D11.12
Y41D4B.17,12.373496972486825,4.102793969989708,1.4453611982145191,3.73262192782603e-5,7.633813878199043e-4,A,Y41D4B.17
C05E11.6,84.91467301120841,-1.6890152349164334,0.5550325906819568,3.762155806421927e-5,7.670649679433619e-4,A,C05E11.6
gba-2,78.14243319357458,-4.224316633569474,1.5336155452929836,3.7787981203699775e-5,7.69280094412934e-4,A,C33C12.8
eif-3.H,235.21068025591958,1.473073267020734,0.47270795503312524,3.807352851795216e-5,7.739098605923894e-4,A,C41D11.2
cdf-2,7.102243917609377,-4.107123163425532,1.4557970817546009,3.839149035587665e-5,7.786187319709526e-4,A,T18D3.3
fbxa-61,6.8624626283734855,4.00302963257766,1.3911142631186006,3.842215013556526e-5,7.786187319709526e-4,A,Y119D3B.8
Y60C6A.3,52.52147461251548,-3.096461440152151,0.99652062475553,3.856577657498891e-5,7.797245322902408e-4,A,Y60C6A.3
C27A7.9,7.653142568635727,-3.5824884422983803,1.181009769640673,3.8593846085268796e-5,7.797245322902408e-4,A,C27A7.9
C31H5.6,75.85741294607942,2.19028044765244,0.7215487757642038,3.872026748438099e-5,7.799117114781368e-4,A,C31H5.6
Y57E12AR.1,49.668612229510025,-2.233962969991138,0.7346282974457048,3.870823152042611e-5,7.799117114781368e-4,A,Y57E12AR.1
ctns-1,51.90388785486045,-1.9084625186502826,0.6337326998594761,3.92791258996512e-5,7.891818344154134e-4,A,C41C4.7
cyp-34A5,52.64980934311195,-2.5177720947861646,0.8193481795588136,3.9299050339298415e-5,7.891818344154134e-4,A,B0213.10
aakb-1,102.47257888874816,-1.247850307899467,0.38138266237183166,3.987617951399937e-5,7.994198547965078e-4,A,F55F3.1
skr-4,62.45206009094837,-2.462042216843949,0.8046180056915034,4.005826899402406e-5,8.008044945742287e-4,A,Y60A3A.18
nlp-50,183.06773761056442,-1.2853468869833984,0.39843508943689554,4.1508578489369895e-5,8.273131946219622e-4,A,F41G3.1
ugt-57,110.12881512552019,2.651750556922205,0.8645164422451223,4.172592672029402e-5,8.304020752675555e-4,A,F01E11.1
T21B6.3,148.3988722676821,2.9332588516845255,0.9545020007584293,4.272786935969208e-5,8.478075300371689e-4,A,T21B6.3
ser-3,135.92110832252504,-1.269541853476507,0.39282119704298785,4.282415546661335e-5,8.484535801822769e-4,A,K02F2.6
ins-4,53.56865792467044,3.1755469872046507,1.0387191219352736,4.337916481283051e-5,8.581726602050899e-4,A,ZK75.1
sodh-1,1946.8770055088453,-2.153077392143847,0.7185742222554505,4.3558901930325e-5,8.604498817512568e-4,A,K12G11.3
C06H5.13,71.54088853279882,-4.028700044798518,1.4399580225767177,4.3705771298799205e-5,8.608455753209967e-4,A,C06H5.13
flp-10,442.0059587853224,-1.2092699437867114,0.368190708157761,4.3899734590351893e-05,8.633398321062705e-4,A,T06C10.4
dph-3,121.62258993131593,-1.9199020736176102,0.6452313675547463,4.460000979094553e-5,8.732419564068363e-4,A,K01H12.1
Y51A2B.8,8.13104480386926,-4.286368289522323,1.647530532057897,4.45761161162987e-5,8.732419564068363e-4,A,Y51A2B.8
lon-8,295.6979530711837,2.0108986259725694,0.6754243996997819,4.47329946897979e-5,8.745596054331414e-4,A,Y59A8B.20
com-1,22.14428541663444,2.8065133543553342,0.9196497141932692,4.4988230235376286e-5,8.776105414447068e-4,A,C44B9.5
cat-4,567.7724674502704,2.1300998814908154,0.713781715708533,4.502088026188484e-5,8.776105414447068e-4,A,F32G8.6
prx-14,51.0100044614765,-1.601415347041781,0.5312704962363483,4.5397813423218016e-5,8.823744349149265e-4,A,R07H5.1
srj-22,4.4736461846889854,-4.3071868898195245,1.67625410780281,4.5354336031428194e-5,8.823744349149265e-4,A,F28H7.1
C24H10.1,49.20744870075113,2.0117768718347064,0.6770952613425955,4.568433316334658e-5,8.866489967008693e-4,A,C24H10.1
epi-1,23.39586187178826,2.0811406132636248,0.7006600545568449,4.6536774870708454e-5,8.982365895068292e-4,A,K08C7.3
F55B12.10,30.128247089618604,-3.7557379919690126,1.29755241317657,4.655124280905153e-5,8.982365895068292e-4,A,F55B12.10
ZK105.13,29.617899425825662,-2.910006161792598,0.9586302491210643,4.736778906265723e-5,9.126696723302727e-4,A,ZK105.13
C34C12.8,265.54328068396273,1.3122900786633,0.4152112025056969,4.837313775720287e-5,9.293505860020187e-4,A,C34C12.8
F20A1.6,139.39685805393347,-1.7266359822740651,0.5824950825038651,4.8855272621627664e-5,9.372609505538194e-4,A,F20A1.6
C43E11.9,184.15758263420355,1.5437632582757999,0.5134396406720709,5.036253319077898e-5,9.647867149669517e-4,A,C43E11.9
C01B10.10,13.624195899684171,-3.771909630431233,1.324096627845176,5.0591536765603716e-5,9.677812076109884e-4,A,C01B10.10
sams-3,1153.516946434713,1.6553289721226716,0.5583599494191006,5.142219537312705e-5,9.794493693817076e-4,A,C06E7.1
F27C1.6,71.41845590121714,1.2550852469770437,0.39338393482584866,5.227380922391392e-5,9.928295235480597e-4,A,F27C1.6
spp-21,23.092816771265348,-3.5347520801071757,1.2129856340054124,5.240602169551601e-5,9.93922753353419e-4,A,T25C12.4
nmad-1,615.734544583056,-1.4162225699749524,0.46263146704942515,5.251101264444826e-5,9.944973290870328e-4,A,F09F7.7
lam-1,577.9161883453858,2.0350677477598595,0.6945800969674916,5.283847210679746e-5,9.992775818606554e-4,A,W03F8.5
F19C6.5,7.979576616810756,-4.099515155544087,1.5497981240034346,5.294632842461658e-5,9.998970448870145e-4,A,F19C6.5
F32A11.1,217.38558569970033,1.016446586768707,0.29419675867343575,5.3473132256508494e-5,0.001008222173112809,A,F32A11.1
hsp-12.3,13.320320139353973,-3.799643593606187,1.3525040285444467,5.353861171629532e-5,0.001008222173112809,A,F38E11.1
mtq-2,55.06063984044588,1.773497625489685,0.6050722084218998,5.371339279611587e-5,0.001008917986333991,A,C33C12.9
F21C10.4,24.123355396584103,-2.923790740909712,0.9780757153215242,5.372711824476488e-5,0.001008917986333991,A,F21C10.4
cal-2,118.5849765138114,-1.4022456528424496,0.4578324552880622,5.39512676219599e-5,0.0010117002494630621,A,C18E9.1
T19D12.1,162.990378473057,2.732294744658474,0.9163854230203884,5.4400166162321025e-5,0.0010186832802885262,A,T19D12.1
K10C3.5,52.47210247085171,1.377197261824124,0.4476524626747557,5.463256562445397e-5,0.0010215982847246912,A,K10C3.5
nstp-5,116.22089393981041,1.7544838662955295,0.6008990512873762,5.6403520046187546e-05,0.0010517597561553796,A,ZK896.9
R11D1.3,262.5600909758022,-1.2848640014733674,0.40937638305651153,5.7050249883979656e-5,0.001062331506231196,A,R11D1.3
lgc-14,7.8530302726335375,3.915054631609138,1.4402977592175485,5.7209134416664194e-5,0.0010638022564573562,A,T01H10.2
Y54E10A.17,68.07562809781912,-1.6919316769522523,0.5784002716222315,5.7491959867722614e-5,0.0010675703677529413,A,Y54E10A.17
ttr-6,368.11423719123957,-2.415934628062103,0.8230599668455915,5.802984983641057e-5,0.0010760576890278138,A,T28B4.3
C40H1.7,18.50165708574463,3.53557168772496,1.234964329080679,5.877129925652731e-5,0.0010867792754186176,A,C40H1.7
C02F12.8,20.273083255713395,-3.149064522925036,1.0705839574924503,5.8707083921851495e-5,0.0010867792754186176,A,C02F12.8
Y9C9A.8,6.937483908657188,4.049566287041951,1.5497889150633841,5.9305694582763154e-5,0.0010951401077321896,A,Y9C9A.8
zhit-3,50.41471681949487,1.7701758499620346,0.6097981083152785,5.9437540364121294e-5,0.0010960545878225911,A,ZK856.9
F47D12.6,381.5462597396379,1.230352118120569,0.38710114487267205,5.954857744292598e-5,0.0010965833472684876,A,F47D12.6
F25E2.2,25.523740465647606,-2.92352133290814,0.9910712206167189,5.9750310123772076e-5,0.001098778493077212,A,F25E2.2
T22E5.1,45.81198984030015,-2.2175789953923957,0.7630442153974232,5.9836429506805265e-5,0.0010988444447635934,A,T22E5.1
ugt-14,25.31981202312029,-3.540439324350697,1.2435486241625595,6.067487765062941e-5,0.0011111765076210179,A,H23N18.2
lron-8,35.08154921097056,1.9453726354755165,0.6747643527739101,6.15075399351711e-5,0.0011233352355238242,A,T22E7.1
pho-4,66.89453228907271,1.7443692276870364,0.6020902536906179,6.142370392743365e-5,0.0011233352355238242,A,T16D1.2
bub-3,102.39766619351384,1.1770800506750314,0.3651465999414257,6.187466886816155e-5,0.001128492248370826,A,Y54G9A.6
pqn-24,88.94313418528291,-2.2133008786249815,0.7645759026810502,6.201026165402786e-5,0.0011294180898245236,A,D1007.14
irld-18,6.845801013090119,-4.326102889498706,1.931991192893343,6.21933253541667e-5,0.001131204827548327,A,Y57G11B.7
VZK822L.2,17.958083608416054,3.436559291484364,1.2005412816155805,6.258349509634323e-5,0.0011367485043829654,A,VZK822L.2
nhr-138,112.51854522264098,-1.1674343501728957,0.3615623858994199,6.307102370265683e-5,0.0011440430648190368,A,C28D4.9
fpn-1.2,10.148243242841952,3.7241697158107896,1.3511402821230811,6.373538056863766e-5,0.0011536583701004233,A,R09B5.4
F18H3.4,134.4160346694602,1.5883885669898532,0.5433761734603615,6.404203041858529e-5,0.0011569275345902912,A,F18H3.4
tag-77,162.135660054938,-1.2201263970131293,0.3855042809322149,6.479623602801623e-5,0.0011689662418387643,A,C28C12.10
nex-1,694.9419807785589,-1.7515311778695464,0.6081465001338544,6.499333517735615e-5,0.0011709354053468467,A,ZC155.1
nol-16,97.24913917180383,1.1471334583346113,0.3539867366790171,6.562306878916721e-5,0.0011806831592688814,A,ZK265.6
clec-248,568.8383027400205,-2.1665044949878953,0.7543404438191054,6.594118288286625e-5,0.0011848055450775724,A,Y51A2A.11
ugt-23,55.71576950591857,-1.9029443514030722,0.664759585561615,6.611400839927708e-5,0.0011863098488247641,A,C17G1.3
psd-1,102.00984981408904,-1.7545743245138692,0.6104103165381002,6.620598678059305e-5,0.0011863613835757954,A,B0361.5
nstp-2,613.8360744513384,-1.3778023121918033,0.45641497179267626,6.707002065211457e-5,0.001198617791895642,A,F15B10.1
srt-28,16.075924269544885,2.8034627117827644,0.9644157946669513,6.734026395857803e-5,0.00120183414791489,A,C24B9.4
W08E12.7,1768.1761911408705,1.253739453573218,0.4018825091007014,6.763488610226315e-5,0.0012054764037021843,A,W08E12.7
C15F1.1,20.957983244364293,3.009224938809559,1.0415927514620593,6.93230884511779e-5,0.00123062346618531,A,C15F1.1
F15E6.3,46.920503560242906,-3.2715578079148266,1.147452051822792,6.999021955159283e-5,0.0012391619456248763,A,F15E6.3
M163.8,147.9625725939401,2.664117289166284,0.9225650957772095,7.043083341053705e-5,0.0012453069269958703,A,M163.8
utp-20,116.74353422150797,1.3460715116961193,0.44489119971201,7.113276292552592e-5,0.001256049874788398,A,F18C5.3
K10C2.1,693.6943917784222,1.1736254135943909,0.3682717418685203,7.145164081884122e-5,0.0012600094647179495,A,K10C2.1
Y37A1A.2,25.645927636083517,-2.9181276304673527,1.0134560558075523,7.207335709235377e-5,0.0012692918999042302,A,Y37A1A.2
W07E11.1,94.86815389379153,-1.7679567507117742,0.6214829173454377,7.298129886952974e-5,0.0012835839011214253,A,W07E11.1
F40H3.2,22.803162996938024,-3.0451865329557286,1.0633362094309653,7.336840408801775e-5,0.001288689883941779,A,F40H3.2
H06I04.6,56.891054283707994,-1.530256265254496,0.5266846509496448,7.388341338668943e-5,0.0012960260419372638,A,H06I04.6
tre-5,13.477979149093963,2.9239667598672834,1.019422606303345,7.415634769717059e-5,0.0012991021226843803,A,C23H3.7
nlp-28,31.351371111830918,-2.9339038505290382,1.0265733751695894,7.607527149399214e-5,0.0013309673648764933,A,B0213.3
mpk-2,102.86489934110294,1.4833195677984656,0.5088703400831439,7.724831123196728e-5,0.0013497165560924047,A,C04G6.1
W10C8.6,78.44870694073599,-1.9471761297263264,0.6921083574098607,7.796740111571514e-5,0.001360495384606332,A,W10C8.6
inf-1,2835.3085219405157,1.1702465371244948,0.36970963515695915,7.81030542444136e-5,0.0013610786180760768,A,F57B9.6
F13D11.4,66.18817829575235,-2.2816792456840993,0.8071364518323215,7.832093878213328e-5,0.0013630914757455195,A,F13D11.4
Y61A9LA.10,58.873303649680224,1.342244607117406,0.44769279243736165,7.919419933052524e-5,0.0013752868876874816,A,Y61A9LA.10
F41G3.21,56.13584504715981,2.1824040411191965,0.7760015105543157,8.022959977964562e-5,0.0013890466729079346,A,F41G3.21
F21A3.11,43.37438370522303,-2.363109126649672,0.8369694233751127,8.064520691148972e-5,0.001394428941324122,A,F21A3.11
gst-33,15.749383517630875,-3.1239819581106394,1.110252908095273,8.118745184537921e-5,0.0014019840906217623,A,C02A12.1
nhr-62,41.93221076384219,-1.4121485171532626,0.4805344074914572,8.202221119115549e-5,0.001414564403884772,A,Y67A6A.2
Y26D4A.21,9.768596427557467,4.10954752599753,1.7683633430306807,8.215900259189303e-5,0.0014150905051855936,A,Y26D4A.21
ril-2,364.5763726005373,-1.204721012018553,0.3897316602667997,8.884660109258693e-5,0.0015282992854608558,A,C14C10.3
aat-1,121.31570055506772,-1.8300538909029564,0.6585360082012959,8.940988672243869e-5,0.0015360041700936114,A,F27C8.1
Y71H2AM.15,54.846486908408366,1.9064704252216855,0.6885025551373832,9.090834522031625e-5,0.0015597341601331063,A,Y71H2AM.15
inx-1,227.510605963097,1.520359596750522,0.5344296572696574,9.285773167619035e-5,0.0015890846266539826,A,C16E9.4
ifp-1,150.64970048254582,1.925564640656296,0.6973431327917815,9.307404694527839e-5,0.0015907417984973508,A,C43C3.1
allo-1,283.317505857083,-1.266874831017564,0.42029928058679855,9.370752857059025e-5,0.0015995154299856906,A,R102.5
acs-16,15.033031724971423,-3.083204957714668,1.1171135249163433,9.383042864877496e-5,0.0015995625186040845,A,F47G6.2
R05D7.1,114.34606238497791,-2.6749155998139083,0.9615193583719553,9.469169618242317e-5,0.0016121806176122534,A,R05D7.1
Y66D12A.13,41.61519722093572,-2.6002517963294616,0.9358790138391516,9.534943616489791e-5,0.0016213057383134748,A,Y66D12A.13
Y45F10D.7,27.68271602720566,1.3949814856427993,0.4808438977989127,9.728161753293397e-5,0.001652050326318218,A,Y45F10D.7
clec-42,25.359944904532007,3.0452432210147027,1.10809820803474,9.779016471443928e-5,0.0016564608816896243,A,F16H6.1
Y47H10A.4,7.440634662365689,-3.37506069602626,1.2606765809815859,9.808407173674106e-5,0.0016593282479072055,A,Y47H10A.4
C52G5.2,52.822530929483165,-1.9303839285838216,0.703576893726221,9.867318846855648e-5,0.0016671761818151788,A,C52G5.2
nhr-98,28.652509179826243,2.8775411142569283,1.0432241658569326,9.931588832181864e-5,0.0016759084120617153,A,M02H5.6
F36F2.8,29.396330669659832,-2.8838608432612025,1.0466601289084028,9.998005437568406e-5,0.0016849803088074147,A,F36F2.8
Y17D7C.2,20.158034193421436,3.3664263478807164,1.261035671580709,1.00266807273328e-4,0.0016876767029546005,A,Y17D7C.2
F55F8.2,128.33715437231692,1.520896887059974,0.5389906894076592,1.0054806938760468e-4,0.0016902739846295061,A,F55F8.2
F59D6.1,31.07888443954132,2.6518970295763515,0.9613849753255425,1.0100365183614316e-4,0.0016957914508781969,A,F59D6.1
ttc-4,67.87741519147598,1.4630827142112763,0.5136145771047094,1.0115728518273396e-4,0.0016962318575855415,A,C17G10.2
lpd-6,397.65206879818055,1.0895238101060154,0.3425964886931805,1.0309693169779458e-4,0.001722249119980473,A,K09H9.6
K11D12.8,25.831099285526737,-3.272833239814392,1.219776710267441,1.0297260716695978e-4,0.001722249119980473,A,K11D12.8
rbm-3.2,1023.7054028707483,1.2898086162161426,0.4350751812688966,1.0354384309319868e-4,0.001727547276870736,A,R09B3.3
F10B5.3,32.991308262494805,-2.364941782612079,0.8631075075172473,1.0376748053893506e-4,0.0017291116844748203,A,F10B5.3
taco-1,87.21697270770046,1.5285903028757435,0.5444044072746699,1.0429375034823271e-4,0.0017357087401704628,A,Y50D7A.9
W06G6.17,52.119780832643336,-2.62806173796122,0.9582801198775571,1.0550841079031345e-4,0.0017515448644167496,A,W06G6.17
C12D12.1,357.16806215143606,1.9899471969220588,0.7309472451402617,1.0542018611113244e-4,0.0017515448644167496,A,C12D12.1
Y24F12A.1,109.94577339414217,2.3486358103233296,0.8593095271334521,1.0567411163393355e-4,0.001752110986667735,A,Y24F12A.1
gtl-2,24.90339905972555,-1.8359456487192005,0.6733530428669524,1.0663317994844928e-4,0.0017658136291463357,A,F54D1.5
del-8,43.668239776075275,-2.1034531906446934,0.7735361084040498,1.0686021352446682e-4,0.0017673750097698775,A,C11E4.3
atgl-1,109.74148715928895,-1.5147757810355964,0.539740865001483,1.070365619233536e-4,0.0017680952673046278,A,C05D11.7
F13H10.6,80.98852883036494,-1.284347701837876,0.43425880544004364,1.0784915576111075e-4,0.0017771084898557284,A,F13H10.6
ZK909.6,48.038820946644556,-1.4589460067280808,0.5152490192721957,1.0816325312963723e-4,0.001778070017683839,A,ZK909.6
aex-1,18.071451670853275,2.8253190407389557,1.0355151541669336,1.0817460675408666e-4,0.001778070017683839,A,D2030.10
Y73C8B.1,30.211780643158693,-1.7626930580172318,0.6457962150155576,1.0888929315636501e-4,0.0017874507362707862,A,Y73C8B.1
F52B11.2,68.34015237383117,1.489830753778841,0.5307508941775434,1.1132374383245363e-4,0.0018230803510274139,A,F52B11.2
C25G4.17,21.54363722915184,-3.3513050797233874,1.2808166195950494,1.1343675468955719e-4,0.001855401660855976,A,C25G4.17
srh-35,6.218768061300677,-3.9093031217328735,1.7083071739278581,1.139181356998519e-4,0.0018609890290893598,A,M02H5.11
far-7,120.22449068634974,-1.6663995355412868,0.6098870524154557,1.1522765882245743e-4,0.0018754780556995089,A,K01A2.2
emb-9,201.99635628673371,1.4374143809885194,0.5086530785464696,1.1504199121781792e-4,0.0018754780556995089,A,K04H4.1
R07C12.1,28.110948512621214,-2.6001680211746114,0.9592325778293875,1.1516515461815012e-4,0.0018754780556995089,A,R07C12.1
F27D4.4,917.9570680462442,1.062937563460929,0.33427160174216947,1.1566490595367167e-4,0.0018802961634519957,A,F27D4.4
Y52B11A.10,29.857843848282524,1.4221113192629717,0.5022993414087455,1.1661206742634379e-4,0.0018925433071257526,A,Y52B11A.10
nhr-78,20.02364729575125,-2.310647274335954,0.8570538970785629,1.1755920315760583e-4,0.0019041158526038491,A,F36A4.14
fipr-23,8.511281129577334,-3.195093253730404,1.212687815763575,1.1971596821624451e-4,0.0019366930751288937,A,C37A5.4
F09C3.2,440.0765139557977,-1.075806372173448,0.3414224466265886,1.2086623512856818e-4,0.0019505612781839474,A,F09C3.2
asp-9,52.94620072000556,-3.2007735402748847,1.2178924352831633,1.2113110810197478e-4,0.0019524692170335256,A,C11D2.2
mop-25.1,140.13934647205318,-1.5102880304585555,0.5452405338120306,1.222709527447008e-4,0.0019684588450337927,A,R02E12.2
clec-249,673.7025802765249,-2.044486233265197,0.7648166124389418,1.235905341574201e-4,0.001987299965908081,A,Y51A2A.7
cct-8,649.6562097177487,1.1772908114697636,0.3895243538569313,1.2452600770519902e-4,0.001999926738946948,A,Y55F3AR.3
prx-6,40.0538653347634,-2.5181500751817243,0.939609867996393,1.2525525161134074e-4,0.0020067971359246576,A,F39G3.7
F59B1.10,6.377588938317778,3.8173973704348754,1.6545855107281013,1.254562306859329e-4,0.0020076012684525366,A,F59B1.10
C54C6.11,8.244002728763478,-3.5158445403615803,1.4109599385172982,1.2813720040726707e-4,0.0020480416401228736,A,C54C6.11
srsx-19,8.075321142078868,-3.9122866025775234,1.7960775442552983,1.283635146567981e-4,0.0020491988418952158,A,T22G5.4
kars-1,275.67466866091837,1.1030320243079412,0.3560125027762883,1.2900687971227897e-4,0.0020570031095680026,A,T02G5.9
dhhc-1,52.49868895138638,-1.3098244838782416,0.4544376362831067,1.2934366909018733e-4,0.0020599062323765002,A,F09B12.2
C15B12.1,33.17826843619712,-2.5005040435924943,0.9389047915245209,1.3125274433904144e-4,0.0020878124708841074,A,C15B12.1
asp-12,63.23411445054661,2.975855452492327,1.1300758874930068,1.3218409439982336e-4,0.002100118177612468,A,F21F8.4
nlp-25,55.63382671913588,2.942810984426976,1.117743845756973,1.338096177549064e-4,0.0021234103108329246,A,Y43F8C.1
rhi-1,163.3701845624972,-1.1499846331528676,0.3794083460513874,1.342085708862746e-4,0.002127205848547452,A,F46H6.1
sorb-1,35.646689541650176,1.809454332862753,0.6806225975084114,1.3532876761463054e-4,0.0021424104780275754,A,Y45F10D.13
C04E6.8,43.241123345300366,-1.5210378958436896,0.5566086839975372,1.3658265019239683e-4,0.0021596928796455716,A,C04E6.8
ptp-2,215.915531750851,1.056994810324962,0.33684992694329596,1.3699036478087912e-4,0.0021635702451869806,A,F59G1.5
twk-7,158.78210455480175,-1.2647660049137461,0.4354486739947341,1.3728098078296384e-4,0.0021655912063322045,A,F22B7.7
ubc-17,51.160271059123254,-1.474877096248358,0.5357913931872544,1.3765914607068896e-4,0.0021689868293315417,A,B0403.2
W02H5.16,12.019853688866329,-3.4425607303185317,1.3856827393118967,1.3843361272441527e-4,0.002178611252733883,A,W02H5.16
cpg-7,41.92381286416081,-1.7885028248343118,0.6739744116694598,1.388391071621363e-4,0.002182413072912258,A,K09E4.6
F10A3.17,55.593672262457716,1.6933200203485859,0.6343026350327453,1.3954750904897735e-4,0.002190961716365666,A,F10A3.17
ZK822.2,179.71557396896281,-1.3092309342964101,0.4578272740125489,1.398805446019282e-4,0.0021936037347821814,A,ZK822.2
daf-12,727.9147458868682,-1.5271378670343445,0.562192886274986,1.430494602233508e-4,0.0022406594275455206,A,F11A1.3
ttr-30,22.232641954293385,-2.048219764818574,0.7799616921126209,1.436431204757343e-4,0.0022473143431420996,A,T08A9.2
Y15E3A.5,280.30446225833634,-1.5051961445473894,0.5534057315771065,1.4623522257211917e-4,0.00228518280906713,A,Y15E3A.5
scl-6,44.07224009965685,2.9432193953632093,1.1365705607924173,1.485148260792949e-4,0.0023153704852690075,A,C39E9.4
ZK856.4,14.140054679376192,-3.102651978239901,1.212291753299397,1.4876753079433165e-4,0.00231659754970261,A,ZK856.4
coq-5,144.31058060164423,1.0306385336065111,0.3281293670773147,0.00015198755704929734,0.0023639746898999354,A,ZK652.9
lec-4,51.847921705312274,-1.5828593498773158,0.5919350966666663,1.531969755929036e-4,0.0023800052894328108,A,C44F1.3
D2023.1,337.13571527342714,-1.4542919326297359,0.5327218421472785,1.5440994162149323e-4,0.0023960535696370172,A,D2023.1
W03F9.4,171.36656065573956,-1.4218113976434792,0.5179453428535471,1.5641088478027002e-4,0.002422277916321427,A,W03F9.4
cbs-1,123.67054081680396,1.5144995292061814,0.5618443483993311,1.5646379810999156e-4,0.002422277916321427,A,ZC373.1
scl-11,323.7556634363426,-3.4080366065235292,1.4010521662267137,1.5738559445078903e-4,0.002433718704434152,A,F49E11.6
ddx-27,84.24280540145276,1.1662645787334367,0.3937089975487233,1.588432892375818e-4,0.002447730964015236,A,Y71G12B.8
W10C8.5,53.65129973141148,2.137945263913854,0.8246205691782629,1.592554139692943e-4,0.0024512446029909644,A,W10C8.5
irg-4,63.545295404628476,2.1785961436509367,0.8414657649299151,1.6105895119864432e-4,0.0024732859011058254,A,F08G5.6
fbxa-10,25.997412684568307,1.990968535674841,0.7683807478807488,1.6124969755433014e-4,0.0024733622963575477,A,T12B5.3
F48D6.4,167.3235307923175,-1.982207506825036,0.7653768782854553,1.620895130827449e-4,0.0024823132841028652,A,F48D6.4
cyp-14A1,13.463213970394175,-2.8603479885880336,1.115401906139127,1.6220614069171495e-4,0.0024823132841028652,A,K09A11.2
ZK593.2,9.939789461204128,-2.70962646508442,1.051633797002414,1.6320328860859002e-4,0.00249258328791486,A,ZK593.2
F36H2.3,98.56263017686479,-1.5367529370229467,0.5750449943018476,1.63691138499084e-4,0.0024964304902368893,A,F36H2.3
W02B12.10,155.19702593237008,1.4070210259831397,0.5137044282441978,1.6472700330188924e-4,0.0025093539152875894,A,W02B12.10
ppm-1.G,520.0463366327926,1.4643813213138863,0.5414713085740532,1.6515255187231416e-4,0.002512961229289132,A,F42G9.1
Y73F4A.3,89.67747909779803,-1.3271794543626407,0.4754149775840627,1.673195637633827e-4,0.0025430281643215496,A,Y73F4A.3
C52E2.2,77.7210617201698,-2.547228180870558,0.9909113399484847,1.6934117322963576e-4,0.002569740441208183,A,C52E2.2
C02B8.3,262.1369683985885,1.5388589520056069,0.578254767952475,1.6946312959146645e-4,0.002569740441208183,A,C02B8.3
atg-18,842.9412487162949,-1.0531187656641419,0.3432614651189516,1.7622477330013118e-4,0.0026662007178613026,A,F41E6.13
nhr-246,5.478593291142729,-3.7904981925558885,1.8916312372519928,1.79087394266875e-4,0.0027037733144324345,A,ZK1037.4
bcat-1,768.0566727503085,1.4021669649513597,0.5160584745866175,1.791143205144515e-4,0.0027037733144324345,A,K02A4.1
C32D5.7,72.69182861187168,-1.6318796499496493,0.6254761429337997,1.8054833111646025e-4,0.0027199683010850637,A,C32D5.7
B0280.9,95.44439444491687,1.3801164934675008,0.5056561948492664,1.805957622171546e-4,0.0027199683010850637,A,B0280.9
T23G7.3,428.21380459679887,-1.2522661410564992,0.4419188283485972,1.8086293101603795e-4,0.0027209141960989032,A,T23G7.3
R11D1.4,67.94859402714911,-3.3715258582789502,1.4238200155338576,1.8330706061337766e-4,0.0027514658455541265,A,R11D1.4
ZK666.11,8.455233023049841,-3.674827757478061,1.7097941373310355,1.8512985626548522e-4,0.0027756969665750793,A,ZK666.11
pqn-67,11.223292160390526,-3.7925863329038836,2.055372610684367,1.864893335832775e-4,0.0027929347439007387,A,T16G1.1
hoe-1,36.23522427169994,1.374460487924473,0.505170583667243,1.8826241566022103e-4,0.0028139231569067587,A,E04A4.4
dmd-10,505.25952538557607,-2.4674133356149786,0.9737294924159128,1.8831346949105618e-4,0.0028139231569067587,A,C34D1.1
klo-1,11.760024018776148,-2.5275012899774585,0.999748450649352,1.90310705402034e-4,0.0028373983557924754,A,C50F7.10
asp-1,3392.1973597081746,2.0267093088483015,0.7990845434301642,1.9091027775736805e-4,0.0028431537338496626,A,Y39B6A.20
elc-2,8.451714930095685,3.3586424772312844,1.431628430076091,1.9304257797114673e-4,0.0028707076604548853,A,W03H1.2
nhr-143,104.39021482642211,-1.638035049337333,0.6340308413518569,1.9533439117397044e-4,0.002896082498986907,A,F59E11.11
