gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_wb
pho-13,15.943146154075297,3.467358534920139,1.023073941048225,4.423417729021404e-6,2.629168912687097e-4,F07H5.9
rfc-4,31.531852405736746,2.1675512687735297,0.7165254101819692,4.4475902169527415e-6,2.631787384378169e-4,F31E3.3
aakg-4,65.4209061816445,-2.9835784208996596,0.9322137644316926,4.612527046810326e-6,2.7173090752757824e-4,T01B6.3
clec-85,49.746744565860894,2.5959564749491446,0.8516761491436182,4.993531584571928e-6,2.928805265065667e-4,Y54G2A.6
ubc-1,869.1879097010049,-1.3140931488304557,0.3377532717872118,5.217089272128059e-6,3.046505551276885e-4,C35B1.1
C06H5.11,142.43790711069232,-3.8600696084541726,1.127036289047844,5.3657033268401946e-6,3.119605855613552e-4,C06H5.11
scl-12,385.7904646687806,-5.373891015415536,1.6392092766806052,5.403574256523161e-6,3.1279646804934505e-4,H10D18.2
R05H5.3,35.51751523513572,2.867393282868157,0.9222164064903802,5.472068495451364e-6,3.139399289674523e-4,R05H5.3
K08D12.3,2238.4691726037563,1.4339020462895757,0.39229262420474337,5.6337983220322845e-6,3.139399289674523e-4,K08D12.3
hsp-12.6,52.27017719903915,-4.6873132728348565,1.361732433782287,5.650530910299476e-6,3.139399289674523e-4,F38E11.2
flp-21,1529.3095414080974,-1.0627771106794064,0.2532469838897734,5.639508233911999e-6,3.139399289674523e-4,C26F1.10
R11D1.4,67.94859402714911,-5.509053397021535,1.7284833430946753,5.633860980765813e-6,3.139399289674523e-4,R11D1.4
F35E8.6,25.704661725728034,-5.129126640386492,1.5315853023727826,5.651431167893874e-6,3.139399289674523e-4,F35E8.6
ifa-4,116.50239642930599,-2.3908267159885606,0.8018247998928852,5.471563802768086e-6,3.139399289674523e-4,K05B2.3
lec-7,51.01459240991909,-1.7023822226443717,0.5262162391978747,5.5094307416862735e-6,3.139399289674523e-4,R07B1.2
hcp-1,22.147579243706815,4.96344964040039,1.4580183607930512,5.531961374698901e-6,3.139399289674523e-4,ZK1055.1
E02C12.6,6.676638914284473,5.157840623141558,1.5447553497249555,5.659124451869352e-6,3.139399289674523e-4,E02C12.6
cTel55X.1,1075.8366971516232,1.159602122097725,0.2839965438144552,5.915554815475381e-6,3.2680372121676027e-4,cTel55X.1
dao-2,252.34776577807352,4.085297980174325,1.1994326909262578,6.1740159257450304e-6,3.382750947957586e-4,M03A1.7
sym-1,179.66271447497877,3.5573532983909644,1.0771151131724779,6.16843840413635e-6,3.382750947957586e-4,C44H4.3
endu-2,366.67691676720864,3.182057232552814,1.0032985739736917,6.421073423114216e-6,3.5036955555468305e-4,M60.2
cox-11,28.373712108066183,1.9359481169456159,0.6476040583430105,6.79364764841333e-6,3.6918622363663295e-4,JC8.5
unc-82,168.90610887991275,-1.7593079771349502,0.5653896430711204,6.99259826107809e-6,3.7845306198371417e-4,B0496.3
Y51F10.7,112.73565369883534,3.894975676275478,1.1732416875247575,7.21781382585836e-6,3.890606205565919e-4,Y51F10.7
Y69H2.10,140.2677574096464,-2.9328070869000182,0.9630630134549809,7.37268346052686e-6,3.958060790058654e-4,Y69H2.10
daf-41,626.050585254254,1.1674665324162419,0.2906456594584537,7.4508934263107795e-6,3.9839837380683423e-4,ZC395.10
mboa-3,171.57805877925944,1.564434702542955,0.46776470910280776,7.559868590541091e-6,4.026083616578563e-4,C54G7.2
egl-21,7045.353390094788,-1.1516297285265291,0.2857463875671246,7.634417622334216e-6,4.0335173104665776e-4,F01D4.4
C25E10.12,234.63317980688393,-1.6401372665372589,0.50791843545183,7.6197445436421115e-6,4.0335173104665776e-4,C25E10.12
Y53C12B.1,82.31513997401694,1.656642300440819,0.517385357886918,7.763711711986903e-6,4.0856149301736613e-4,Y53C12B.1
C06H5.13,71.54088853279882,-5.513937027746378,1.8590293125623687,8.033679265177948e-6,4.211039595928315e-4,C06H5.13
mua-3,209.38242527207632,2.747356546608315,0.9289676725676105,8.198999651045732e-6,4.2808424060401123e-4,K08E5.3
R11D1.12,719.6486532641981,-2.1829143467298873,0.7616527675508894,8.512063914867325e-6,4.426938240724358e-4,R11D1.12
abf-5,150.1197907513905,-1.8461384432399783,0.6188381814206233,8.666615467780988e-6,4.489778923658991e-4,T22H6.5
Y39H10A.1,934.526749018977,-3.1100243198501296,1.0206721999329802,8.851854833901182e-6,4.5679688084713306e-4,Y39H10A.1
sma-10,47.23092399803617,-1.682435338148914,0.5395813724786624,9.40350762797332e-6,4.8339112184879067e-4,T21D12.9
R11F4.1,434.4288613309018,-1.983046016397039,0.6882053279091525,9.636849708524474e-6,4.907689107220337e-4,R11F4.1
C54F6.5,573.238942575437,-4.847928596608971,1.530707996589035,9.611680000092943e-6,4.907689107220337e-4,C54F6.5
Y50E8A.1,39.07878356927216,-2.2078398897362086,0.7793386903859673,9.657612634007273e-6,4.907689107220337e-4,Y50E8A.1
T05B9.1,41.372102513099,3.269798598279863,1.0709286209903015,1.0082211196861375e-5,5.103975660646857e-4,T05B9.1
dlhd-1,84.44306027727177,-2.6705854433975134,0.9307591678559091,1.047401129313177e-5,5.282234331695318e-4,T23F4.3
gld-1,40.28188353887386,4.894545487045173,1.5838257353251708,1.08990252103818e-5,5.475834779283897e-4,T23G11.3
unc-98,100.04751641803736,-1.4911149073650722,0.4436271540510651,1.1135508840207085e-5,5.573615214229967e-4,F08C6.7
ZK105.13,29.617899425825662,-3.7752628682796456,1.205921902210636,1.1243891511955407e-5,5.606785452815517e-4,ZK105.13
spd-5,14.992925323648091,2.489818822535236,0.8878523520718938,1.1614582513075823e-5,5.767635535240988e-4,F56A3.4
istr-1,496.32186484611,-1.3560722621281285,0.37686789618428373,1.1696421770430126e-5,5.767635535240988e-4,K10C8.3
gpx-5,244.71693540152197,-1.9768637857932778,0.6970347400444449,1.1667242701312512e-5,5.767635535240988e-4,C11E4.1
drd-1,22.42464506613659,2.942288123490792,1.0170032785689658,1.2410524103654235e-5,6.052517139782142e-4,F49E12.9
rpb-6,155.99121217232823,1.2884550022533618,0.34788449637717433,1.2393542219372115e-5,6.052517139782142e-4,C06A1.5
Y54G2A.57,15.510325675505449,-4.744180991268299,1.5467856574333176,1.2351369775035137e-5,6.052517139782142e-4,Y54G2A.57
M01B2.13,15.548482199492849,-5.079654899617898,1.7241785964476395,1.2469897334198424e-5,6.059277850639337e-4,M01B2.13
set-29,72.92129334631723,1.6138631081013797,0.5156605720013591,1.2527761901810453e-5,6.06525898038925e-4,Y92H12BR.6
Y39G8B.10,32.317399192950646,-3.935940882115555,1.26715530646051,1.2608178894856782e-5,6.082075862540695e-4,Y39G8B.10
rab-6.1,49.46517633987893,1.5134738829657393,0.46132478300249735,1.2864362598338019e-5,6.142388061849011e-4,F59B2.7
fkb-3,73.29172414824666,1.5440903141745113,0.47814094350478464,1.285286158969179e-5,6.142388061849011e-4,C05C8.3
Y59A8B.19,306.5808284441205,-2.744005631079622,0.9696991683153109,1.2871610855159037e-5,6.142388061849011e-4,Y59A8B.19
F57F4.2,1357.6091323874755,-4.471653821689338,1.4592171007656904,1.3740820508771392e-5,6.533760151920797e-4,F57F4.2
F20A1.6,139.39685805393347,-1.8970042871958859,0.6699200958742485,1.3814583188801125e-5,6.54545767173303e-4,F20A1.6
srt-43,14.32535236450791,-4.717555243767165,1.570435453765434,1.416387083184019e-5,6.687155186351783e-4,F18E2.4
camt-1,285.08664083634505,-1.2477711837283079,0.33429226788267213,1.4303860726324204e-5,6.729385219444539e-4,T05C1.4
F37H8.5,74.26301020198363,1.4647708879510692,0.4409745907128029,1.5078951117684593e-5,7.044251058977287e-4,F37H8.5
msa-1,827.4782506434198,-1.6941749960350354,0.5691788905146002,1.5071998607795127e-5,7.044251058977287e-4,ZC410.5
cri-3,851.5635358034242,1.3996751853419382,0.4074104963853404,1.5509050244078832e-5,7.219842480757538e-4,F59A2.3
clec-10,15.771946395898562,2.796281057668809,1.0051751370822746,1.5887558935524558e-5,7.34468609956854e-4,C03H5.1
fipr-13,113.35799873790207,-3.8239770939333475,1.274842811636833,1.5966711176763295e-5,7.355736768423063e-4,F57A8.8
col-117,122.36456634031944,2.592060806622013,0.94928530946221,1.632449453131147e-5,7.494631730685548e-4,T28C6.4
lpr-6,168.68256297775963,5.120459611937316,1.8675095543020697,1.6656418182752798e-5,7.620740607737827e-4,W04G3.1
pdi-2,5544.858142991656,1.6428842961347516,0.5464356503921148,1.6911864355155837e-5,7.711115137826877e-4,C07A12.4
dnj-11,661.8383821171399,1.0703103682195971,0.2731591333106878,1.7269446926383004e-5,7.847283835421956e-4,F38A5.13
ugt-11,34.221055279674445,-2.339775998258257,0.8748579998014425,1.7992272626152285e-5,8.120309076087848e-4,T19H12.10
F20E11.18,27.855981856714738,-4.4807707909750585,1.5267156968859348,1.793210938645961e-5,8.120309076087848e-4,F20E11.18
dpy-9,69.03439014062471,4.885270303246077,1.7372958715328375,1.814136663287467e-5,8.159937680746396e-4,T21D12.2
lron-2,20.662375982949836,-3.9757764736197645,1.3456801767965292,1.83161796915238e-5,8.21082883545279e-4,ZK682.5
E02A10.4,2470.7943953721865,-1.2500140930416803,0.3416387136747691,1.846125022207184e-5,8.248090115995453e-4,E02A10.4
dnpp-1,138.44212845158904,1.3232098431613377,0.37525384093958136,1.8678404179132803e-5,8.317199773945624e-4,F01F1.9
C25A1.16,1147.7446815348314,1.0377222103957644,0.26420783322633234,1.8945019832049667e-5,8.407799801463643e-4,C25A1.16
H06I04.6,56.891054283707994,-1.7347328211165853,0.6049211898826586,1.9207349204345217e-5,8.495901903875488e-4,H06I04.6
Y53F4B.51,22.69171823892606,-2.691013851958124,0.997251537302382,1.9591042436830057e-5,8.608420429173445e-4,Y53F4B.51
noah-2,66.98146075668953,3.5391786704478116,1.2282912291616708,1.9563776094372388e-5,8.608420429173445e-4,F52B11.3
K01A6.7,118.22755244153939,-3.5672400773951,1.245060078615443,2.0669637669646634e-5,9.052485392555108e-4,K01A6.7
immt-2,13.573706211531947,5.092257966736158,1.9761184311479172,2.150868369448068e-5,9.360227975898937e-4,W06H3.1
mek-1,222.2774404698308,-1.3157255581373646,0.37600945394034646,2.1512916934242713e-5,9.360227975898937e-4,K08A8.1
F58B4.3,887.0464991846317,-1.0767217761489634,0.2800340103639908,2.2434889666583204e-5,9.729580489279765e-4,F58B4.3
hpo-40,36.62050224539873,4.69700296682619,1.71043717858011,2.307731351877179e-5,9.975693252887259e-4,ZK856.12
cex-1,1489.9260585170903,-3.02209023883689,1.1148939755786562,2.3775942132237664e-5,0.0010156630147402177,F56D1.6
mrps-2,55.33362339093818,1.1675283112140018,0.3141257797386477,2.3758022695615137e-5,0.0010156630147402177,T23B12.3
dhs-28,370.89471011173,1.3866952025056247,0.41592005582504216,2.3801026032668464e-5,0.0010156630147402177,M03A8.1
T14B1.1,599.7809158917773,-1.4841678786744614,0.47083544472864736,2.3769204365805727e-5,0.0010156630147402177,T14B1.1
col-167,11.458178550063726,4.762994206611443,1.7643805160886838,2.390335229570596e-5,0.0010167707107508917,T10E10.2
B0303.3,367.1933641360483,1.4166882638715714,0.4330832963399689,2.4228079455133227e-5,0.0010227872940653843,B0303.3
Y65A5A.2,29.267650303275033,4.4313909314378455,1.587908131387482,2.433740089071549e-5,0.0010227872940653843,Y65A5A.2
mlt-11,160.03599515259862,4.572746697048428,1.6591337155419223,2.4352078430128196e-5,0.0010227872940653843,W01F3.3
C18B2.3,17.694618321507267,-2.5677762281682837,0.9813409255667231,2.4298774227923756e-5,0.0010227872940653843,C18B2.3
nspc-1,84.38193579781297,1.710487646722486,0.6058407933199536,2.462674546705292e-5,0.001031070720592272,C03G5.8
C56A3.4,93.10729548709438,-1.650062331551402,0.5711340547129619,2.4808997117762704e-5,0.0010354451022755256,C56A3.4
fbn-1,364.4849762933176,3.871161473358278,1.3740901958413965,2.5081819448449135e-5,0.00104030948329175,ZK783.1
tomm-20,203.865749336996,1.1397282709540277,0.304728854783141,2.507720561684505e-5,0.00104030948329175,F23H12.2
chil-13,104.89312563130461,-1.605251595933436,0.5456411108431478,2.5280403006559824e-5,0.0010452897069234085,M176.8
F21C10.10,150.75975662185485,-2.3922575894996463,0.925225875839266,2.5451658474384557e-5,0.001049112634451876,F21C10.10
C13A10.2,97.9817204351386,-1.9839554099849643,0.7539621382145499,2.567148217330796e-5,0.00105250217639318,C13A10.2
F10B5.3,32.991308262494805,-3.449504333957753,1.247321744677269,2.569199394079792e-5,0.00105250217639318,F10B5.3
ins-33,7.440514360348824,4.819267577617558,1.8568744426646067,2.700679008589672e-5,0.0011029705619743219,W09C5.4
clec-146,240.71477667531596,-1.5115479606443216,0.49455013407734943,2.79151996702503e-5,0.0011365840012529434,Y48E1B.9
oma-1,16.71699839690878,5.067369770950369,2.1520839047545874,2.8439075334645067e-5,0.0011543836859922696,C09G9.6
Y73B6BL.23,25.987898479609544,5.005749167869996,2.0813274679611915,2.897623542360122e-5,0.0011726127611848833,Y73B6BL.23
C09F9.2,434.30213483359194,2.5840701659144933,1.0063628410566103,2.9160950697423656e-5,0.001176511810865147,C09F9.2
ttr-51,259.2973205303105,-1.4773750572389808,0.4773537331927658,2.98931977520337e-5,0.001202410981482105,JC8.8
nit-1,31.75343628302851,-3.319993413466134,1.2351109561082714,3.0052217196038345e-5,0.0012051663245423328,ZK1058.6
Y39B6A.1,62.52843836909523,4.149905770011782,1.5281384432772238,3.088006244020034e-5,0.0012346461000865684,Y39B6A.1
cyp-13A12,147.5182005641697,3.299728655973914,1.2350372589019658,3.116549864740585e-5,0.0012351203297710277,F14F7.3
ZK596.1,92.15320079161158,-1.9610773429458097,0.757414065350098,3.11702291424865e-5,0.0012351203297710277,ZK596.1
lbp-3,56.735615645345575,1.9792548209090202,0.7661785876260273,3.104049036317119e-5,0.0012351203297710277,F40F4.4
C27C7.1,51.21501010067763,3.557246563084433,1.3179310675516063,3.172517248620972e-5,0.0012533796631495437,C27C7.1
F25D1.5,49.33150622771743,3.0630029711304707,1.1678129704256213,3.192513176246541e-5,0.001253838360724084,F25D1.5
col-169,14.771677657857607,3.7878386292380264,1.396395837247675,3.1911558569314106e-5,0.001253838360724084,T10E10.5
unc-61,30.448620256488617,3.4447083728022103,1.285637526761503,3.2299216195437546e-5,0.0012610902182582273,Y50E8A.4
glc-1,103.8480222343583,-2.1863730078857975,0.8653147068350865,3.223019871887557e-5,0.0012610902182582273,F11A5.10
Y53F4B.39,27.130662325438916,1.6505349942849619,0.5876833412338532,3.275989077632744e-5,0.001275336800573168,Y53F4B.39
nasp-2,18.24191111831847,2.3751620104890567,0.9442772710831587,3.294810716043787e-5,0.0012789244861051597,C50B6.2
F32A5.4,3417.8503605193546,-1.4353777075214103,0.45751580251778784,3.3444756358478324e-5,0.00129442873882785,F32A5.4
B0393.8,52.4610393601593,-1.6788595230235435,0.6065169552516549,3.3702241714710134e-5,0.001300613467216379,B0393.8
dmd-7,735.5924901432606,-1.3192025745460754,0.39316719952744106,3.41512931301178e-5,0.001314133863394186,K08B12.2
mel-26,463.59636197923714,-1.2235886934629803,0.3470089081932995,3.448153707379093e-5,0.0013210357590879834,ZK858.4
gfat-1,317.6387061221445,1.6676274609634905,0.6016207248616776,3.472441349704503e-5,0.0013210357590879834,F07A11.2
act-5,1120.8832571304688,1.3960218608604416,0.43614484869829945,3.47275436143003e-5,0.0013210357590879834,T25C8.2
ZK6.8,76.95234801896514,-2.296677663564251,0.9180340592161662,3.4552801617080926e-5,0.0013210357590879834,ZK6.8
inx-5,494.20344240824875,1.256881747896088,0.3636564593145822,3.5934796830951284e-5,0.0013630651994509556,R09F10.4
cyp-35B2,79.14693727404676,-4.872921684275883,2.116259845701473,3.744740645283946e-5,0.0014154229174630564,K07C6.3
K10G4.16,43.863127038211665,-3.837367820177391,1.4515217743489228,3.752773695842414e-5,0.0014154229174630564,K10G4.16
W10C8.6,78.44870694073599,-1.9822169814398483,0.7833579295886834,3.77408193051889e-5,0.0014194386108171894,W10C8.6
Y59A8B.26,4878.064159926445,-2.6854649966117736,1.0714972139653691,3.7883486503230737e-05,0.0014207908149408846,Y59A8B.26
acox-1.1,275.1466432484482,1.588320464220123,0.5587026459904428,3.828248190710039e-5,0.0014317218093009398,F08A8.1
daf-36,18.836556452853745,2.7412794733734986,1.0938031847909842,3.8924224420276594e-5,0.0014516446048503154,C12D8.5
sodh-1,1946.8770055088453,-2.0917671600850487,0.840592674607987,3.938456098568351e-5,0.0014647096228027662,K12G11.3
C04G6.15,18.2192395501867,4.664245333851381,1.9257498635746664,3.961744353717299e-5,0.0014692664157490841,C04G6.15
ccg-1,222.75973584018178,-1.4244961127372195,0.45922612249377487,4.0015671852050084e-5,0.0014747750061196404,Y73F8A.6
C01G10.6,67.9157410845322,2.4869462329424477,1.0087013579031938,4.043059014824011e-5,0.0014747750061196404,C01G10.6
T06E6.10,35.18697796079028,1.6637729496576652,0.6087635208836288,4.02956717174842e-5,0.0014747750061196404,T06E6.10
F53E4.1,142.14948526116925,-1.3158482891282934,0.3972234165758972,4.011009407164279e-5,0.0014747750061196404,F53E4.1
spp-3,130.31371219823126,2.662611523268277,1.0718694801461024,4.0425173672992085e-5,0.0014747750061196404,T08A9.7
coh-3,24.17541214507152,4.8560021326805,2.1614563856556677,4.034808374227358e-5,0.0014747750061196404,F08H9.1
nol-56,972.7541645791435,1.243936456299565,0.36362349954233514,4.373229265854573e-5,0.0015865170148661521,K07C5.4
clec-265,48.620429485629295,2.6987027463642033,1.094377494610275,4.36541469424383e-5,0.0015865170148661521,M02F4.7
daf-2,773.6845943645569,-1.1497646847195395,0.321915605086552,4.404770741899272e-5,0.0015892985815080462,Y55D5A.5
F55F3.2,5.2332806538963785,4.530036317043526,1.8689213996292728,4.3959850754618714e-5,0.0015892985815080462,F55F3.2
zig-5,303.00973377804127,-1.488606422144858,0.5045183646649268,4.4728954511128824e-5,0.0016095170280031599,Y48A6A.1
C54F6.15,69.98027370695041,-4.742972052250622,2.1024096439745668,4.528819924297452e-5,0.0016252482067950478,C54F6.15
acl-1,100.24560954532079,1.316822726321875,0.40307303819666795,4.6189073955058204e-5,0.001653121856552809,F59F4.4
F23F12.12,106.90286036028698,-2.215824608059097,0.9136545388912309,4.667424481581545e-5,0.0016660077626749782,F23F12.12
smo-1,284.6604614808921,1.2129063949002,0.3515537086563304,4.755108734175044e-5,0.0016837637682661313,K12C11.2
ZC247.2,35.716043232833634,-1.630825457477614,0.5986577232141856,4.731535982055306e-5,0.0016837637682661313,ZC247.2
clec-150,51.4795838373165,1.8962568404133096,0.7569880671694912,4.7525021466098826e-5,0.0016837637682661313,R06B10.3
F20A1.10,1361.137864746108,-1.5720302108929962,0.5616570520034551,4.7740280981994135e-5,0.001685979047730159,F20A1.10
F54C9.3,111.04620804177182,-2.165001244811963,0.8937619289982731,4.8168314505075524e-5,0.0016965950775676602,F54C9.3
ist-1,113.74288427171723,-1.539497336715037,0.5431809964993185,4.9767101937852676e-5,0.0017482828369408195,C54D1.3
plk-3,19.692954923364237,4.621893738158607,2.0417350952084456,5.0740449023044365e-5,0.0017777851007705595,F55G1.8
W08A12.2,102.38351782650986,-2.130082956415162,0.8829856502446184,5.097195956213847e-5,0.0017784722002884548,W08A12.2
acds-10,203.82751145736174,1.520941014338091,0.5326330652039744,5.102721800437057e-5,0.0017784722002884548,K09H11.1
K02A6.3,2249.734073442696,-2.1852724163779214,0.9107904529932294,5.197620208350407e-5,0.0018068176358740813,M60.4
Y34B4A.6,200.80554082144846,1.8582006473771144,0.7460000412917652,5.385259439791523e-5,0.0018671704213902172,Y34B4A.6
nlp-48,103.84368242539793,-1.5243880055227141,0.5386054870079897,5.434752934461084e-5,0.0018794363784263603,C38C10.6
nlp-61,573.5150783762667,-1.1763451585394233,0.33929279889419844,5.506858508559419e-5,0.0018984907346330235,F26A10.1
T05B4.10,12.7541346284405,-4.236668537642553,1.7652120613474935,5.518370995215413e-5,0.0018984907346330235,T05B4.10
glb-12,20.46415033874914,-2.5385509204409296,1.0670863569465776,5.5533929642687204e-5,0.0019056153073781894,C52A11.2
rbm-3.2,1023.7054028707483,1.3475334123669775,0.42830152929684795,5.5826540041142336e-5,0.0019107315015623886,R09B3.3
C52D10.3,6.39079207748255,4.43013945323058,1.9154286652548451,5.60577948071898e-5,0.001913726871956218,C52D10.3
Y18D10A.11,26.239004004167985,4.6007040256619876,2.1117966440200364,5.713066108800535e-5,0.0019453647614468114,Y18D10A.11
F41C3.5,298.63760676092204,2.0341052854778843,0.8536935138005802,6.14800951550646e-5,0.002088127517588087,F41C3.5
T23F11.11,10.242136836573216,-3.964832929217435,1.6509669109772365,6.19011961401176e-5,0.00209175767870438,T23F11.11
T28B11.1,1486.780794161459,-1.3255941810379304,0.41985264756489715,6.178678047836294e-5,0.00209175767870438,T28B11.1
ceh-16,30.698345848898683,-2.588930935686279,1.1026595543813233,6.25470925156341e-5,0.0021082328854510187,C13G5.1
ins-20,68.68031675580019,-3.2618536747506,1.355103595826868,6.368214521694267e-5,0.002138506993745705,ZK84.7
swt-1,422.76776443087306,-1.8921341732074337,0.7799176078600781,6.376650717418093e-5,0.002138506993745705,K02D7.5
maoc-1,267.8942402957228,1.6096528067146516,0.6057101049088,6.429600055394835e-5,0.0021400923784381707,E04F6.3
pals-19,10.947865990131215,-3.6582386604185575,1.5149629367692852,6.402252699987975e-5,0.0021400923784381707,Y82E9BR.23
F56H9.2,439.8174730850822,-1.4048080253627664,0.4701946281246253,6.427065514764354e-5,0.0021400923784381707,F56H9.2
D2030.2,117.05681644187447,-1.5063972709390927,0.5377602987068653,6.521073181849359e-5,0.0021619354190109017,D2030.2
T21H3.1,803.3138673010736,2.316863721998592,0.9953659112364797,6.527700453976134e-5,0.0021619354190109017,T21H3.1
mup-2,345.35413575539377,-1.8403241292311543,0.7545365271592241,6.727257352956824e-5,0.00222249886841854,T22E5.5
F17C11.4,167.46617630557475,-1.396818792652948,0.46766251343944565,6.756012409658775e-5,0.0022264739906484392,F17C11.4
mrpl-49,89.09580463623637,1.0789539496303702,0.3044058551096664,6.812196569560376e-5,0.0022394465463488108,R11D1.9
C33A12.3,229.92741207538776,-1.1345513583694804,0.327510970756692,6.92255275793348e-5,0.0022701198871705997,C33A12.4
asp-5,994.9447804185896,1.859800072046364,0.7690143946154949,6.958965821369446e-5,0.002276453831589995,F21F8.3
rha-2,41.11081669969695,1.363879743698853,0.4489328700222812,7.042477878898887e-5,0.0022981262372465633,C06E1.10
F36D1.15,18.225110404957,-2.655469124415681,1.1476866966972705,7.129785222442661e-5,0.0023209281284010167,F36D1.15
ran-3,140.21185170441996,1.0747368394205683,0.3039271750218941,7.14895158215459e-5,0.0023214912528001517,C26D10.1
rnr-1,26.637211392744447,2.101491911276986,0.9052083767972156,7.256579797547459e-5,0.0023507081125193887,T23G5.1
nex-2,216.45789806581533,-1.7747660232288955,0.721689259549404,7.292393484314318e-5,0.0023565758944213795,T07C4.9
gstk-1,61.11169914463671,1.8475949100285844,0.7664411484801804,7.3290927696616e-5,0.0023627007538807396,ZK1320.1
T14G8.3,261.56873247935556,1.259164838822748,0.39043913499252325,7.520166435654581e-5,0.00241844193053877,T14G8.3
F26A1.8,12.377373690559226,-3.553258602795099,1.5145964733983321,7.570367239134072e-5,0.002428719745104362,F26A1.8
Y26G10.7,250.60872429844656,-2.831629340189103,1.2266021288596127,7.600602265919129e-5,0.002432558138664598,Y26G10.7
aat-5,239.23984378696187,-1.5175346226874387,0.5557987622773543,7.692521307469077e-5,0.0024501968585560596,C55C2.5
manf-1,104.95858989430445,1.5385298652220407,0.5701376834224852,7.689068784614929e-5,0.0024501968585560596,Y54G2A.23
cth-2,281.45312045329604,1.40225832126993,0.47836847175911834,7.738892688798378e-5,0.0024532289823490858,ZK1127.10
T04A6.1,513.9783001298025,-1.599394669923062,0.6119600789836055,7.72631747686414e-5,0.0024532289823490858,T04A6.1
flp-27,787.0586829673581,-1.2869121268428438,0.4083329789288493,7.974533946112551e-5,0.0025134003880757047,C25H3.5
F01G4.4,36.30135365358989,4.268008541316521,1.9811755760312328,8.004219352141346e-5,0.0025134003880757047,F01G4.4
abhd-3.1,197.10136660166256,1.2135764019293735,0.36878646814929833,7.999224511206444e-5,0.0025134003880757047,Y60A3A.7
dmd-10,505.25952538557607,-2.706342493244135,1.1875484905462652,8.083587462616631e-5,0.002532350199465361,C34D1.1
F55A12.2,63.997247844328406,1.5208791244525712,0.5618279294037813,8.137049091925406e-5,0.0025371585857118235,F55A12.2
dep-1,560.8817640133708,-1.2660843117593394,0.39729656379878275,8.123084220860687e-5,0.0025371585857118235,F44G4.8
K02A6.3,76.48024299029457,-1.6185579979870106,0.6294468950966569,8.207665728979828e-5,0.0025531976989634914,K02A6.3
rcan-1,751.5547222995697,-1.1125581614378597,0.322898001074732,8.227216963639865e-5,0.002553313908016344,F54E7.7
B0464.6,44.87504990330209,1.6823502626792024,0.6731179188893714,8.301406168021991e-5,0.0025643833345950066,B0464.6
W01C8.5,130.3448408985811,1.4322571282707302,0.5022156999929012,8.284751033774108e-5,0.0025643833345950066,W01C8.5
aqp-2,440.2214701247174,-1.6544889988279115,0.655253619803967,8.374646637654676e-5,0.0025810195679105176,C01G6.1
ugt-44,148.12688565859185,2.429377557002485,1.0777449302407098,8.423922596088771e-5,0.002582560129028763,F01D4.2
atg-18,842.9412487162949,-1.1603429778004795,0.34471635899369796,8.422419702051812e-5,0.002582560129028763,F41E6.13
F36D3.14,16.974938317856836,-3.969161708695754,1.7718114815967778,8.437837285019619e-5,0.002582560129028763,F36D3.14
cyb-3,89.53495086583965,3.2274008633854305,1.4041191774175594,8.467805299791171e-5,0.002585788067922469,T06E6.2
C34C12.8,265.54328068396273,1.2609575620876932,0.3967246141237222,8.596211047995906e-5,0.00261899207993175,C34C12.8
cdc-25.2,214.85772844530578,-2.1992156580423905,0.9745215194416952,8.683698179598207e-5,0.002624684453565241,F16B4.7
lys-3,22.34508867135584,-3.5691824273670623,1.5613656955584312,8.688885730851048e-5,0.002624684453565241,Y22F5A.6
sun-1,13.788683622364696,4.332118506937921,2.1217889463902404,8.693749767329663e-5,0.002624684453565241,F57B1.2
skr-5,29.601710251193683,-3.493194345740123,1.5256147351000438,8.685654149548346e-5,0.002624684453565241,F47H4.10
dpf-6,228.53254102421346,-2.3215754717065034,1.0338028321589121,8.73189291304549e-5,0.0026302357973820734,F44B9.1
C06B3.6,39.33740592153344,-2.5687101819337594,1.144106297073967,8.79237357435617e-5,0.0026424754349656447,C06B3.6
abt-4,34.28064165201886,2.1986679085056475,0.9776207736094984,8.928809946687979e-5,0.0026774363880676523,Y39D8C.1
dpy-7,112.77819196104423,4.065276858966366,1.8789576592482427,9.137583196681223e-5,0.002733882756867726,F46C8.6
T27E4.7,274.8486925341346,-1.415623659420673,0.497248680309476,9.224789410536124e-5,0.00275378578950399,T27E4.7
F56C3.9,21.616334772615097,-4.014818008352836,1.8460384095905351,9.248645517885836e-5,0.002754730792508546,F56C3.9
nex-1,694.9419807785589,-1.5718907311928958,0.6065505447288058,9.27773046230154e-5,0.0027572255217652385,ZC155.1
nlp-78,51.17468745283933,-1.2471403898804496,0.39262768634434,9.396340882134655e-5,0.002786255735072178,C16D2.2
dhs-23,23.55807862896361,3.124062297682413,1.3858417104614793,9.435170437805357e-5,0.002791552426865345,R08H2.1
rig-5,44.39126076492435,-2.6017698684413237,1.1700725840868837,9.485143078458365e-5,0.002800115187285913,C36F7.4
D1069.1,10.657501754595442,2.964839861166443,1.3239227967654128,9.62347219569219e-5,0.002822178608225679,D1069.1
flp-4,604.9181619813888,-1.1391979758273127,0.3390533429019292,9.603071914474485e-5,0.002822178608225679,C18D1.3
dpy-11,876.2964454771457,1.3996023251841911,0.4886659639606664,9.597035833168684e-5,0.002822178608225679,F46E10.9
